-0.661714196205, 28.2611064911, 2.83787703514
-0.622300803661, 41.6162986755, 2.83777713776
-0.613838136196, 36.8159980774, 2.83767771721
-0.617582678795, 37.8199539185, 2.83762049675
-0.613544821739, 34.4525794983, 2.83754944801
-0.643572628498, 34.0555534363, 2.83748292923
-0.608752727509, 41.1061096191, 2.83742284775
-0.616454601288, 35.1460647583, 2.83735752106
-0.639703512192, 35.3636283875, 2.83728837967
-0.674870073795, 29.2213230133, 2.83723640442
-0.603846669197, 37.8434944153, 2.83718371391
-0.629067420959, 35.7643814087, 2.83712339401
-0.668336391449, 28.4502296448, 2.83705806732
-0.628994345665, 35.7670211792, 2.83698797226
-0.605558991432, 38.6059494019, 2.83691120148
-0.665530800819, 33.0922546387, 2.83683609962
-0.612148940563, 34.7580108643, 2.83678388596
-0.605985164642, 37.2730026245, 2.83672499657
-0.618852615356, 38.1048240662, 2.83666706085
-0.635146439075, 33.2982597351, 2.83660936356
-0.666049957275, 26.0668430328, 2.83655190468
-0.6293810606, 38.7912979126, 2.83649682999
-0.645776391029, 32.4532203674, 2.83644199371
-0.599200427532, 34.3454589844, 2.83639454842
-0.87019610405, 54.2594642639, 2.83634161949
-0.901202380657, 42.7719612122, 2.83630824089
-0.879292905331, 55.2684326172, 2.83627176285
-0.882852733135, 45.6076812744, 2.83623433113
-0.861235797405, 50.707862854, 2.83619618416
-0.89657330513, 44.6052856445, 2.83615970612
-0.887030661106, 49.44688797, 2.83611989021
-0.89340364933, 53.002456665, 2.83608794212
-0.901943325996, 43.0520820618, 2.83606290817
-0.886557102203, 42.5596466064, 2.83604001999
-0.874270796776, 55.2952804565, 2.83600926399
-0.874911904335, 52.502117157, 2.835978508
-0.884353101254, 43.7981796265, 2.83595204353
-0.891882658005, 50.7854156494, 2.83593225479
-0.885928988457, 46.9264411926, 2.8359003067
-0.897266805172, 33.3332328796, 2.83585786819
-0.951625704765, 55.7147789001, 2.83580851555
-0.975412249565, 44.9707756042, 2.83575534821
-0.980354487896, 39.0428352356, 2.83570933342
-0.967783808708, 40.6291847229, 2.83567762375
-0.979285657406, 44.0670471191, 2.83565354347
-0.980429530144, 42.9253387451, 2.83562850952
-0.958902001381, 41.7850074768, 2.83560943604
-0.970200777054, 42.4826011658, 2.83559989929
-0.995819211006, 37.0027008057, 2.83559060097
-0.956575632095, 45.6722640991, 2.8355846405
-1.00364208221, 33.7874755859, 2.8355717659
-0.964750289917, 41.7645988464, 2.83555698395
-0.809242904186, 37.5681419373, 2.83553791046
-0.800945162773, 48.4526786804, 2.83551836014
-0.807601571083, 44.7537384033, 2.83549499512
-0.837895810604, 25.1584777832, 2.83548116684
-0.804896712303, 42.4522209167, 2.83546161652
-0.817595481873, 27.3147068024, 2.83544921875
-0.799809217453, 40.7338981628, 2.83545207977
-0.823965907097, 33.1604690552, 2.8354511261
-0.818197607994, 38.563621521, 2.83545446396
-0.809484958649, 51.5995864868, 2.83544540405
-0.826630711555, 35.2893753052, 2.83543848991
-0.823068141937, 37.0432624817, 2.83542847633
-0.784070611, 45.3274993896, 2.83542013168
-0.811102628708, 32.2206878662, 2.83541727066
-0.821142196655, 36.2154693604, 2.83541488647
-0.81638520956, 42.1832962036, 2.83541250229
-0.804431855679, 35.7836112976, 2.83539700508
